genesID,trID,rbf_mrna,noise_mrna,loglik_ratio_mrna,rbf_premrna,noise_premrna,loglik_ratio_premrna,lengthscale_rbf_mrna,variance_rbf_mrna,variance_noise_mrna,lengthscale_rbf_premrna,variance_rbf_premrna,variance_noise_premrna,p_val_mrna,p_val_premrna
FBgn0000591,FBtr0084961,77.75828688695577,95.76795199112149,18.00966510416572,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,5.593437372141313e-07,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,2.1978624632761268e-05,0.997719839712339
FBgn0000606,FBtr0088390,76.38341526024831,98.6064669980089,22.223051737760585,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,3.1274636563844684e-07,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,2.427418528519642e-06,0.997719839712339
FBgn0000629,FBtr0334067,51.778069111832416,73.88994729858896,22.11187818675655,-11.163214271247341,13.573069973812643,24.736284245059984,42.09156932114901,0.11838814942672425,7.257744208703571e-08,42.09156932114901,0.11838814942672425,2.3287505254773924e-10,2.5721326693265635e-06,6.573492152030633e-07
FBgn0000658,FBtr0086754,73.11189232706347,90.32476759748027,17.212875270416802,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,4.717831889146586e-07,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,3.3416391935182185e-05,0.997719839712339
FBgn0000723,FBtr0082051,120.91580991655803,141.87483238219409,20.959022465636053,137.59915039776445,163.36331055057906,25.76416015281461,21.183791370356296,2537.520301875819,8.20688013019943e-17,21.183791370356296,2537.520301875819,9.387207436393569e-05,4.692127846910135e-06,3.8578614333653995e-07
FBgn0000723,FBtr0082052,71.49852664815475,94.22915516387852,22.730628515723765,137.59915039776445,163.36331055057906,25.76416015281461,21.183791370356296,2537.520301875819,7.512170713823387e-06,21.183791370356296,2537.520301875819,9.387207436393569e-05,1.863734443008254e-06,3.8578614333653995e-07
FBgn0001077,FBtr0081625,123.41342528952397,143.9758022386296,20.562376949105627,-109.35680311557186,-109.35687062834201,-6.751277014416246e-05,60.20143304441148,2.003603949217954e-10,0.00047867770670448594,60.20143304441148,2.003603949217954e-10,7.738254481634347e-13,5.7719393249010835e-06,1.0
FBgn0001090,FBtr0074656,105.40706315832487,127.25050665009812,21.843443491773243,119.74476257067187,145.57895033435636,25.834187763684497,15.62877710354092,757.5920880872918,2.770559144664455e-07,15.62877710354092,757.5920880872918,7.971401316808306e-14,2.9582570078957243e-06,3.720399947055768e-07
FBgn0001090,FBtr0074657,132.90141184340334,152.62755410234914,19.7261422589458,119.74476257067187,145.57895033435636,25.834187763684497,15.62877710354092,757.5920880872918,6.727899240055872e-89,15.62877710354092,757.5920880872918,7.971401316808306e-14,8.937041502522592e-06,3.720399947055768e-07
FBgn0001090,FBtr0074658,104.68909756174276,123.28104807553225,18.5919505137895,119.74476257067187,145.57895033435636,25.834187763684497,15.62877710354092,757.5920880872918,7.116913266181602e-05,15.62877710354092,757.5920880872918,7.971401316808306e-14,1.6190273817105185e-05,3.720399947055768e-07
FBgn0001099,FBtr0091757,62.48063737320584,78.43613965695204,15.955502283746199,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,6.250400197220846e-11,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,6.484900598077486e-05,0.997719839712339
FBgn0001123,FBtr0072142,104.47884701360334,133.63605964334278,29.157212629739433,39.32854307030251,62.892149349337934,23.563606279035426,39.39210702541635,3.138560899690844,0.0005660848351042181,39.39210702541635,3.138560899690844,2.4882210616041045e-07,6.673683934766751e-08,1.2085180110092788e-06
FBgn0001123,FBtr0301411,85.55802812530453,118.84863314309428,33.290605017789744,39.32854307030251,62.892149349337934,23.563606279035426,39.39210702541635,3.138560899690844,9.314204725459063e-06,39.39210702541635,3.138560899690844,2.4882210616041045e-07,7.936513965163805e-09,1.2085180110092788e-06
FBgn0001185,FBtr0335138,74.88424361421298,95.08001286055841,20.195769246345435,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,3.0507582338195715e-05,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,6.990737571636916e-06,0.997719839712339
FBgn0001235,FBtr0100455,119.49566341913092,145.75096608420552,26.255302665074595,182.8033056805413,212.2396020702049,29.436296389663596,47.36319357819548,73847.65851532375,4.450046987660226e-09,47.36319357819548,73847.65851532375,0.000994834603681204,2.9913234016886504e-07,5.778519040295035e-08
FBgn0001235,FBtr0344145,115.77995534765155,142.40225050371947,26.62229515606792,182.8033056805413,212.2396020702049,29.436296389663596,47.36319357819548,73847.65851532375,1.5544908930837015e-24,47.36319357819548,73847.65851532375,0.000994834603681204,2.473726162966563e-07,5.778519040295035e-08
FBgn0001254,FBtr0073141,97.58760385151932,112.97056352116618,15.382959669646866,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,4.492180323572714e-06,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,8.777630439796069e-05,0.997719839712339
FBgn0001258,FBtr0077008,73.21065411222024,91.9557887819443,18.745134669724067,15.187361651902958,20.15769181938034,4.970330167477382,64.34673157808786,0.15632171784769164,2.297129383973745e-06,64.34673157808786,0.15632171784769164,4.1189940338925025e-10,1.4940404447152556e-05,0.025785724794915244
FBgn0001316,FBtr0343526,73.54092475286353,95.0009771353259,21.460052382462365,145.7702668712423,181.24409614888654,35.47382927764423,44.612345161364196,10379.09229627558,2.7040145462706962e-05,44.612345161364196,10379.09229627558,0.0,3.6127706426302602e-06,2.5850049217390203e-09
FBgn0001320,FBtr0078283,95.8577573493214,122.76284906105633,26.905091711734926,29.135097247009533,51.36072288409674,22.225625637087205,18.679737812879495,1.4130145282429354,5.0415543913603214e-06,18.679737812879495,1.4130145282429354,1.4194848973198323e-08,2.1369516258856282e-07,2.424166656811901e-06
FBgn0001320,FBtr0344836,118.20350620906298,145.81892247787073,27.61541626880775,29.135097247009533,51.36072288409674,22.225625637087205,18.679737812879495,1.4130145282429354,3.407423837651169e-07,18.679737812879495,1.4130145282429354,1.4194848973198323e-08,1.4799453202653965e-07,2.424166656811901e-06
FBgn0001323,FBtr0346815,73.70717578686738,98.71638414593377,25.009208359066392,119.55002687526533,144.77836323672494,25.22833636145961,24.918096486035367,705.5907578449813,1.6313051686378334e-06,24.918096486035367,705.5907578449813,0.00023613015989344495,5.705716392173872e-07,5.092841041992097e-07
FBgn0001325,FBtr0072449,129.7014346479148,164.89320953617138,35.19177488825659,39.619875547416626,50.723073466578,11.103197919161374,21.81329246990265,1.169661346015248,1.056488230232741e-12,21.81329246990265,1.169661346015248,1.1009562090226924e-08,2.9878281158131677e-09,0.0008617898778680078
FBgn0002431,FBtr0339599,45.61668695915187,65.08329148240354,19.466604523251668,29.78774846042319,49.23096694165216,19.44321848122897,22.626786041570128,1.081783080621798,3.1426617702845435e-08,22.626786041570128,1.081783080621798,1.0092199637068353e-06,1.0237398111185623e-05,1.0363515379147784e-05
FBgn0002525,FBtr0307058,53.22409653538951,67.86357501071257,14.639478475323052,-7.897802957027054,-0.14405382981016857,7.753749127216885,95.90167270981634,0.09189730283506346,2.722205779266968e-08,95.90167270981634,0.09189730283506346,6.513900530059503e-12,0.00013015921979495418,0.0053601153118805565
FBgn0002525,FBtr0307059,64.01143605550114,89.85314606847673,25.841710012975597,-7.897802957027054,-0.14405382981016857,7.753749127216885,95.90167270981634,0.09189730283506346,3.485203240409606e-07,95.90167270981634,0.09189730283506346,6.513900530059503e-12,3.7059292405762906e-07,0.0053601153118805565
FBgn0002543,FBtr0077941,104.75499855703605,125.09684771819354,20.341849161157498,157.44576345173192,188.13473477624234,30.68897132451042,45.92379970214224,14976.251945155635,1.1881415593999817e-06,45.92379970214224,14976.251945155635,4.4497738826966374e-13,6.476839223018943e-06,3.028816957122129e-08
FBgn0002543,FBtr0329985,104.75499855703605,125.09684771819354,20.341849161157498,157.44576345173192,188.13473477624234,30.68897132451042,45.92379970214224,14976.251945155635,1.1881415593999817e-06,45.92379970214224,14976.251945155635,4.4497738826966374e-13,6.476839223018943e-06,3.028816957122129e-08
FBgn0002590,FBtr0345132,120.87862402288866,137.1157343624318,16.237110339543136,53.893162903961766,76.93416998651466,23.041007082552895,13.37944149503192,7.668832348962707,1.0098588631985325e-12,13.37944149503192,7.668832348962707,5.020131187028105e-09,5.5888532921224325e-05,1.5858254065784458e-06
FBgn0002631,FBtr0084979,98.3095185414145,113.96763596787387,15.65811742645937,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,1.2463306594201303e-05,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,7.58861592194309e-05,0.997719839712339
FBgn0002633,FBtr0084960,94.66007413580513,116.5932296670695,21.93315553126436,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,3.0124646646142947e-06,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,2.8231397260652457e-06,0.997719839712339
FBgn0002732,FBtr0084956,99.96776213257999,113.31109995577336,13.343337823193366,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,6.893912996826877e-06,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,0.0002593423278505398,0.997719839712339
FBgn0002873,FBtr0308326,66.06014387769979,89.94162309522554,23.88147921752575,78.54773763439798,100.13795222643674,21.590214592038762,16.86269848393247,38.53157087843672,1.9008206578514297e-07,16.86269848393247,38.53157087843672,1.673085095738605e-06,1.0245271422676223e-06,3.375697169055243e-06
FBgn0002873,FBtr0308329,153.04713141904412,176.8946021547681,23.847470735723988,78.54773763439798,100.13795222643674,21.590214592038762,16.86269848393247,38.53157087843672,8.522867417588431e-89,16.86269848393247,38.53157087843672,1.673085095738605e-06,1.0427880418700605e-06,3.375697169055243e-06
FBgn0002931,FBtr0330637,109.41838704449121,136.19149090531798,26.773103860826765,80.2585368740964,110.10715376087262,29.848616886776227,36.55770080311396,78.29779682270843,8.94987036029314e-09,36.55770080311396,78.29779682270843,6.809791255531556e-05,2.2879975604936984e-07,4.671300038960192e-08
FBgn0002945,FBtr0075039,121.62847411947745,153.33113685956044,31.702662740083,175.78736231779934,203.9486344707476,28.16127215294827,25.645607225530647,35934.07363261348,1.267605257410564e-40,25.645607225530647,35934.07363261348,0.0,1.7967568333014365e-08,1.1161571711225897e-07
FBgn0002985,FBtr0077557,115.06078167408626,144.98258630944952,29.92180463536326,-11.28942366113484,-3.916598229357561,7.3728254317772794,48.906566765341395,0.026439576239489095,2.4784303573987363e-06,48.906566765341395,0.026439576239489095,1.9847479213714803e-10,4.498256589157608e-08,0.006621681298092201
FBgn0003002,FBtr0078836,144.41973281782282,172.55156408925865,28.13183127143583,174.7550797310799,201.41222963416413,26.657149903084246,25.86276819352194,30215.736317295323,1.8032509470293986e-125,25.86276819352194,30215.736317295323,0.0,1.1332654548924207e-07,2.4295008579513495e-07
FBgn0003041,FBtr0076774,88.18034140355536,109.96000137594638,21.779659972391016,124.58407921780298,151.42025508058254,26.836175862779555,35.80920231876246,1149.6396424530158,1.767346531813215e-05,35.80920231876246,1149.6396424530158,2.922107000809143e-12,3.0582517561652573e-06,2.214527987271445e-07
FBgn0003041,FBtr0306647,65.47980198723013,85.11742743784049,19.637625450610358,124.58407921780298,151.42025508058254,26.836175862779555,35.80920231876246,1149.6396424530158,1.3405078836648544e-07,35.80920231876246,1149.6396424530158,2.922107000809143e-12,9.360757660103814e-06,2.214527987271445e-07
FBgn0003145,FBtr0080299,72.07848496785775,93.23300204730683,21.15451707944908,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,7.956427555696736e-07,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,4.23701405270218e-06,0.997719839712339
FBgn0003254,FBtr0086512,70.78993858107026,101.13791613508803,30.347977554017774,72.72541142334043,100.33464476968905,27.609233346348617,13.3659364860018,37.61633821756836,3.2000857362456844e-06,13.3659364860018,37.61633821756836,0.00029652004589991596,3.610832558089466e-08,1.4846835096676423e-07
FBgn0003254,FBtr0330058,70.78993858107026,101.13791613508803,30.347977554017774,72.72541142334043,100.33464476968905,27.609233346348617,13.3659364860018,37.61633821756836,3.2000857362456844e-06,13.3659364860018,37.61633821756836,0.00029652004589991596,3.610832558089466e-08,1.4846835096676423e-07
FBgn0003261,FBtr0078654,73.36977844155793,96.85700554411046,23.487227102552538,58.75694063799022,94.85416436097854,36.097223722988325,22.273953701474586,25.84073893278523,2.1906555766433696e-06,22.273953701474586,25.84073893278523,3.9006404115207505e-06,1.257458220743101e-06,1.877140925589097e-09
FBgn0003308,FBtr0082704,101.52167608938595,125.13701277922527,23.615336689839324,11.907568602960104,39.336875665947176,27.42930706298707,30.606741787966616,0.7269767841072214,9.316161867439517e-06,30.606741787966616,0.7269767841072214,3.9630560976519405e-09,1.1764611173117905e-06,1.6294307484223462e-07
FBgn0003312,FBtr0082475,75.23293269618284,87.8834930196821,12.650560323499263,-50.93746994331193,-50.937470107769144,-1.6445721229274568e-07,59.047389929606865,6.553846354291967e-11,7.176260733858515e-06,59.047389929606865,6.553846354291967e-11,2.996980441549223e-11,0.00037545313267492306,1.0
FBgn0003317,FBtr0088833,50.44111105138012,74.63501740889143,24.19390635751131,-71.4140838480836,-71.08331988222761,0.33076396585599355,38.16247888170642,4.83148340170889e-05,6.86881725666359e-08,38.16247888170642,4.83148340170889e-05,4.8763215687467235e-12,8.710745349745492e-07,0.5652095832133825
FBgn0003326,FBtr0087855,153.8085869385285,171.75235884302958,17.94377190450109,126.57607395102434,150.8361183650177,24.26004441399337,32.5952188853257,1223.4005850186395,1.2903813232733248e-256,32.5952188853257,1223.4005850186395,0.0002843255769239262,2.2752770213266363e-05,8.416701190616972e-07
FBgn0003326,FBtr0087856,137.04861891595192,162.1044589558339,25.055840039881986,126.57607395102434,150.8361183650177,24.26004441399337,32.5952188853257,1223.4005850186395,2.0192437651270354e-106,32.5952188853257,1223.4005850186395,0.0002843255769239262,5.569381845168588e-07,8.416701190616972e-07
FBgn0003459,FBtr0333041,86.77238197188977,93.14847264468108,6.376090672791307,19.46718365539064,36.684168332745394,17.216984677354752,21.724099746590635,0.5153724719921194,1.78403889574837e-05,21.724099746590635,0.5153724719921194,3.6684035741745533e-09,0.011566793489457416,3.3344187791051675e-05
FBgn0003459,FBtr0333042,60.77146651414817,64.62163114154183,3.850164627393653,19.46718365539064,36.684168332745394,17.216984677354752,21.724099746590635,0.5153724719921194,3.1922512123763316e-08,21.724099746590635,0.5153724719921194,3.6684035741745533e-09,0.04974110821973284,3.3344187791051675e-05
FBgn0003463,FBtr0074063,130.07280691237975,159.9054174241201,29.83261051174034,135.61960958526083,157.18627428724426,21.566664701983427,13.836285925362883,1503.0046774753982,1.5581418278003236e-27,13.836285925362883,1503.0046774753982,1.0062044525849624e-09,4.7100252226475155e-08,3.417402642464453e-06
FBgn0003463,FBtr0340346,83.29601677210573,94.03022314392551,10.73420637181978,135.61960958526083,157.18627428724426,21.566664701983427,13.836285925362883,1503.0046774753982,1.583876674479105e-06,13.836285925362883,1503.0046774753982,1.0062044525849624e-09,0.0010517309905334069,3.417402642464453e-06
FBgn0003507,FBtr0083215,103.48294570064382,129.40884452553752,25.925898824893693,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,1.8538339175387634e-06,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,3.54777226122378e-07,0.997719839712339
FBgn0003507,FBtr0083216,71.47582376915662,94.58786068601286,23.11203691685624,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,1.1136472811576708e-05,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,1.5283095571867086e-06,0.997719839712339
FBgn0003520,FBtr0086784,83.65908380248479,88.7091075995682,5.050023797083412,32.332259230875195,71.67297390046693,39.34071466959173,21.472769412560663,4.975626320939597,1.4698413436425681e-05,21.472769412560663,4.975626320939597,7.156801450721162e-08,0.024625600117042613,3.5594146123290004e-10
FBgn0003557,FBtr0334778,48.81545091719105,57.68597313041133,8.870522213220276,24.59099048293701,43.40727985666689,18.81628937372988,53.80424739994014,0.9575784650145193,7.030363088805843e-08,53.80424739994014,0.9575784650145193,2.5856668172164306e-07,0.0028981222562633364,1.4393258237458e-05
FBgn0003716,FBtr0079089,82.43760485454756,104.05883635831016,21.6212315037626,122.92236987494465,148.09797108090856,25.175601205963915,19.57634845957267,1038.0054562461376,3.1741954222685198e-06,19.57634845957267,1038.0054562461376,0.0003965453010419419,3.321546247512247e-06,5.234019590620244e-07
FBgn0003731,FBtr0071653,78.24931500249228,106.88425909952036,28.634944097028082,134.10382322367212,153.53571139408683,19.43188817041471,17.483114452065113,1260.1332746929004,5.83881995350758e-06,17.483114452065113,1260.1332746929004,7.771561172376066e-15,8.739082101132898e-08,1.042517781264957e-05
FBgn0003731,FBtr0071654,123.46440809484258,150.85139931891075,27.38699122406817,134.10382322367212,153.53571139408683,19.43188817041471,17.483114452065113,1260.1332746929004,2.832673325421489e-85,17.483114452065113,1260.1332746929004,7.771561172376066e-15,1.6654784786797652e-07,1.042517781264957e-05
FBgn0003866,FBtr0085906,111.68749451575312,125.68492899925386,13.99743448350074,90.82897028600566,114.68257374602169,23.853603460016032,36.93410438983382,280.2275175684279,0.00010632370929403584,36.93410438983382,280.2275175684279,1.5671826393145353e-06,0.00018306024067449254,1.039471112040769e-06
FBgn0003892,FBtr0089427,123.49772208146874,146.77956909615926,23.281847014690527,146.62585396014586,173.62586337971302,27.000009419567164,31.311083399855075,4516.622217847324,1.5100551348022941e-05,31.311083399855075,4516.622217847324,0.0001841392231392429,1.3991434182687433e-06,2.0345446997762446e-07
FBgn0003896,FBtr0342921,86.13710218497795,108.29070688471518,22.15360469973723,107.29049673968927,139.66184774142164,32.371351001732364,35.22492621200131,613.1130404178863,5.361831128703618e-05,35.22492621200131,613.1130404178863,6.260411437576981e-08,2.516829572555594e-06,1.273502217237674e-08
FBgn0003900,FBtr0100130,143.38007767786792,160.22398753494585,16.843909857077932,-8.271113173681563,-1.5948304848161783,6.676282688865385,45.14133464908609,0.041959049609443085,2.4121558055196583e-09,45.14133464908609,0.041959049609443085,1.1209919652911041e-09,4.0583348795071514e-05,0.009770417465608626
FBgn0004102,FBtr0331305,55.33883722838108,70.25979092387198,14.920953695490894,107.6588725201236,130.849455551505,23.190583031381408,16.841253305878332,257.20915067109,3.2808480790281746e-07,16.841253305878332,257.20915067109,3.206760397227185e-05,0.00011211082975497353,1.4671401348511296e-06
FBgn0004362,FBtr0345487,75.00571297827085,94.67129960295556,19.665586624684707,105.38330221693894,134.0821088766228,28.698806659683868,40.408815043002534,377.980762273124,1.0069965778625309e-05,40.408815043002534,377.980762273124,1.2444061371261702e-20,9.22477662664168e-06,8.455582052283524e-08
FBgn0004364,FBtr0086309,126.36780006429824,152.35743668555963,25.989636621261397,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,1.672347446529194e-08,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,3.4325501912933627e-07,0.997719839712339
FBgn0004368,FBtr0301796,58.35179519660946,88.50831531434756,30.156520117738097,98.19298646290522,122.1763840022875,23.98339753938228,22.04087425092604,146.79132215947192,4.455920445733882e-07,22.04087425092604,146.79132215947192,4.431592510540401e-05,3.9854503726159485e-08,9.717000075833707e-07
FBgn0004394,FBtr0080393,99.9753845568305,125.19755933553259,25.222174778702083,84.71665958606727,103.26963669466605,18.552977108598782,15.474949485306249,44.259733554480256,1.2995628782020864e-06,15.474949485306249,44.259733554480256,2.252306970011137e-06,5.109137382896148e-07,1.6524693672710316e-05
FBgn0004456,FBtr0340190,105.50868490901215,119.97755915496171,14.468874245949564,128.2437448056433,159.69894460364577,31.455199798002468,36.349703425173836,2262.77243666549,2.8189889401916485e-06,36.349703425173836,2262.77243666549,1.1910896198350152e-08,0.0001424947670762228,2.0409531448905844e-08
FBgn0004512,FBtr0087801,155.21301358814515,182.2728270853495,27.059813497204345,45.77317740109309,64.70519994128635,18.93202254019326,27.673407499633104,3.480104846304926,1.1527646394560937e-16,27.673407499633104,3.480104846304926,2.6437823136512635e-08,1.9725627408542406e-07,1.3545970807548867e-05
FBgn0004567,FBtr0077500,76.22946300904289,88.20821989331782,11.97875688427493,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,9.146354525398364e-07,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,0.0005381046917554721,0.997719839712339
FBgn0004587,FBtr0082802,55.036024713906954,75.70256819961742,20.666543485710463,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,1.7631027726718693e-07,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,5.4662830317661706e-06,0.997719839712339
FBgn0004587,FBtr0082806,67.09946458869175,98.04391599223277,30.944451403541024,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,2.1516765166950907e-05,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,2.655200979350731e-08,0.997719839712339
FBgn0004587,FBtr0300588,81.14585920968828,106.0141187778004,24.868259568112123,-179.66450174049683,-179.66449357369882,8.166798011188803e-06,150.70696263395905,5.561007742050217e-44,1.2038711195599843e-06,150.70696263395905,5.561007742050217e-44,6.022789357455777e-97,6.138483711861156e-07,0.997719839712339
