genesID,trID,rbf_mrna,noise_mrna,loglik_ratio_mrna,rbf_premrna,noise_premrna,loglik_ratio_premrna,lengthscale_rbf_mrna,variance_rbf_mrna,variance_noise_mrna,lengthscale_rbf_premrna,variance_rbf_premrna,variance_noise_premrna,p_val_mrna,p_val_premrna
FBgn0000489,FBtr0075529,106.2435036098486,120.21174303237652,13.968239422527915,126.35673912781286,141.9217846809974,15.565045553184547,22.007955348541472,523.9960501503936,176.15851789568146,22.007955348541472,523.9960501503936,606.7141292162087,0.00018592502417836835,7.971474086453246e-05
FBgn0000490,FBtr0077773,39.66286179167221,66.3701783736736,26.707316582001383,62.66966667887605,93.86662417709957,31.19695749822352,13.511409027189975,24.589499585203534,4.880172236765157,13.511409027189975,24.589499585203534,30.55617786746204,2.3672345257280004e-07,2.3313117576806523e-08
FBgn0000490,FBtr0077775,76.77838436828682,110.8153444594407,34.03696009115387,62.66966667887605,93.86662417709957,31.19695749822352,13.511409027189975,24.589499585203534,94.59134870231969,13.511409027189975,24.589499585203534,30.55617786746204,5.407508597175972e-09,2.3313117576806523e-08
FBgn0000542,FBtr0070606,86.8746432648912,117.56006700759964,30.685423742708437,132.10428686990224,160.9121338245073,28.807846954605054,34.94711616170966,2334.9738193629682,148.2377891207248,34.94711616170966,2334.9738193629682,1611.319393688584,3.0343596862302424e-08,7.992662875743463e-08
FBgn0000542,FBtr0112802,116.46823701471655,144.7188941125849,28.250657097868356,132.10428686990224,160.9121338245073,28.807846954605054,34.94711616170966,2334.9738193629682,689.6812089682065,34.94711616170966,2334.9738193629682,1611.319393688584,1.0657844501803545e-07,7.992662875743463e-08
FBgn0000565,FBtr0075552,79.87556386322534,98.08852567263824,18.212961809412903,8.748622576511742,16.92288917204716,8.174266595535418,15.773488559934693,0.13868364000066452,40.49129553339207,15.773488559934693,0.13868364000066452,0.11508963651577132,1.9752994494605658e-05,0.004248884519683831
FBgn0000591,FBtr0084961,77.75828688695577,95.76795175040907,18.009664863453295,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,34.68666206974535,150.70696263395905,5.561007742050217e-44,0.0,2.1978627411877347e-05,0.997402094975767
FBgn0000606,FBtr0088390,76.38341526024831,98.60646687834,22.223051618091688,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,41.91365355276346,150.70696263395905,5.561007742050217e-44,0.0,2.4274186798113597e-06,0.997402094975767
FBgn0000629,FBtr0334067,51.778069111832416,73.88994712771891,22.111878015886496,-11.163214271247341,13.57306994881369,24.73628422006103,42.09156932114901,0.11838814942672425,8.061507590181899,42.09156932114901,0.11838814942672425,0.06134579745740161,2.5721328982708917e-06,6.573492237291316e-07
FBgn0000658,FBtr0086754,73.11189232706347,90.32476727594126,17.212874948877783,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,24.12815125193138,150.70696263395905,5.561007742050217e-44,0.0,3.341639759091264e-05,0.997402094975767
FBgn0000723,FBtr0082051,120.91580991655803,141.87483238237405,20.95902246581602,137.59915039776445,163.36331010018102,25.764159702416578,21.183791370356296,2537.520301875819,528.2151986369082,21.183791370356296,2537.520301875819,1841.873572789472,4.692127846469354e-06,3.857862333655169e-07
FBgn0000723,FBtr0082052,71.49852664815475,94.22915156661102,22.73062491845627,137.59915039776445,163.36331010018102,25.764159702416578,21.183791370356296,2537.520301875819,31.304031491747544,21.183791370356296,2537.520301875819,1841.873572789472,1.8637379318736744e-06,3.857862333655169e-07
FBgn0001077,FBtr0081625,123.41342528952397,143.97579371873735,20.56236842921338,-109.35680311557186,-109.35687093878956,-6.782321769094324e-05,60.20143304441148,2.003603949217954e-10,671.4882518316908,60.20143304441148,2.003603949217954e-10,2.0715447769696893e-205,5.771965013774458e-06,1.0
FBgn0001090,FBtr0074656,105.40706315832487,127.25050663536115,21.843443477036274,119.74476257067187,145.5789503564341,25.834187785762225,15.62877710354092,757.5920880872918,266.67343994717527,15.62877710354092,757.5920880872918,738.5213895201643,2.9582570306160347e-06,3.72039990450137e-07
FBgn0001090,FBtr0074657,132.90141184340334,152.6275552748367,19.72614343143337,119.74476257067187,145.5789503564341,25.834187785762225,15.62877710354092,757.5920880872918,1057.5028692777967,15.62877710354092,757.5920880872918,738.5213895201643,8.937036019503816e-06,3.72039990450137e-07
FBgn0001090,FBtr0074658,104.68909756174276,123.28104317127963,18.59194560953688,119.74476257067187,145.5789503564341,25.834187785762225,15.62877710354092,757.5920880872918,211.94599209379786,15.62877710354092,757.5920880872918,738.5213895201643,1.6190315468564702e-05,3.72039990450137e-07
FBgn0001099,FBtr0091757,62.48063737320584,78.43613965608542,15.955502282879579,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,10.91811198038454,150.70696263395905,5.561007742050217e-44,0.0,6.484900601046364e-05,0.997402094975767
FBgn0001123,FBtr0072142,104.47884701360334,133.63603996052666,29.157192946923317,39.32854307030251,62.89214838651255,23.563605316210044,39.39210702541635,3.138560899690844,390.84442504612736,39.39210702541635,3.138560899690844,3.8686518431388692,6.673751732977546e-08,1.2085186157437655e-06
FBgn0001123,FBtr0301411,85.55802812530453,118.84863228505488,33.290604159750345,39.32854307030251,62.89214838651255,23.563605316210044,39.39210702541635,3.138560899690844,161.2891297299762,39.39210702541635,3.138560899690844,3.8686518431388692,7.936517466981395e-09,1.2085186157437655e-06
FBgn0001185,FBtr0335138,74.88424361421298,95.0799988877171,20.19575527350412,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,33.131190858216144,150.70696263395905,5.561007742050217e-44,0.0,6.990788635141084e-06,0.997402094975767
FBgn0001235,FBtr0100455,119.49566341913092,145.75096605017995,26.255302631049034,182.8033056805413,212.23956568524656,29.436260004705247,47.36319357819548,73847.65851532375,728.5246787189759,47.36319357819548,73847.65851532375,46341.734188196024,2.9913234543922543e-07,5.778627528844906e-08
FBgn0001235,FBtr0344145,115.77995534765155,142.40225058049293,26.62229523284138,182.8033056805413,212.23956568524656,29.436260004705247,47.36319357819548,73847.65851532375,550.8841170295351,47.36319357819548,73847.65851532375,46341.734188196024,2.473726064669514e-07,5.778627528844906e-08
FBgn0001254,FBtr0073141,97.58760385151932,112.97056289716278,15.38295904564346,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,109.20359783460586,150.70696263395905,5.561007742050217e-44,0.0,8.777633338540306e-05,0.997402094975767
FBgn0001258,FBtr0077008,73.21065411222024,91.9557875010994,18.745133388879154,15.187361651902958,20.15769179172473,4.9703301398217725,64.34673157808786,0.15632171784769164,26.900450775239726,64.34673157808786,0.15632171784769164,0.21476952252124162,1.4940414481940581e-05,0.02578572520720939
FBgn0001316,FBtr0343526,73.54092475286353,95.00096480985164,21.460040056988106,145.7702668712423,181.24409616317436,35.47382929193205,44.612345161364196,10379.09229627558,32.95696134994661,44.612345161364196,10379.09229627558,5757.21238965786,3.6127938651077765e-06,2.585004902777295e-09
FBgn0001320,FBtr0078283,95.8577573493214,122.76284857760322,26.90509122828182,29.135097247009533,51.36072274418329,22.22562549717376,18.679737812879495,1.4130145282429354,202.27988727413782,18.679737812879495,1.4130145282429354,1.789393327005144,2.1369521604263588e-07,2.4241668334601133e-06
FBgn0001320,FBtr0344836,118.20350620906298,145.8189224666691,27.615416257606128,29.135097247009533,51.36072274418329,22.22562549717376,18.679737812879495,1.4130145282429354,743.6277807499335,18.679737812879495,1.4130145282429354,1.789393327005144,1.4799453288358458e-07,2.4241668334601133e-06
FBgn0001323,FBtr0346815,73.70717578686738,98.71638356634426,25.00920777947688,119.55002687526533,144.77835934647374,25.228332471208404,24.918096486035367,705.5907578449813,42.22200100598013,24.918096486035367,705.5907578449813,675.2615869981311,5.705718107315877e-07,5.092851314588133e-07
FBgn0001325,FBtr0072449,129.7014346479148,164.8932095066562,35.19177485874141,39.619875547416626,50.723073365340774,11.103197817924148,21.81329246990265,1.169661346015248,1814.0981841305756,21.81329246990265,1.169661346015248,1.7145911289819336,2.987828161096466e-09,0.0008617899249112756
FBgn0002431,FBtr0339599,45.61668695915187,65.08329137178822,19.46660441263635,29.78774846042319,49.2309572328659,19.443208772442706,22.626786041570128,1.081783080621798,4.478327792826103,22.626786041570128,1.081783080621798,1.5515409686964965,1.0237398704057424e-05,1.0363568059756905e-05
FBgn0002525,FBtr0307058,53.22409653538951,67.86357493398977,14.639478398600254,-7.897802957027054,-0.1440538315012745,7.753749125525779,95.90167270981634,0.09189730283506346,5.3918455092462025,95.90167270981634,0.09189730283506346,0.05058780544131772,0.00013015922509341014,0.005360115316899589
FBgn0002525,FBtr0307059,64.01143605550114,89.85314562821287,25.841709572711736,-7.897802957027054,-0.1440538315012745,7.753749125525779,95.90167270981634,0.09189730283506346,23.3810805072227,95.90167270981634,0.09189730283506346,0.05058780544131772,3.705930085867779e-07,0.005360115316899589
FBgn0002543,FBtr0077941,104.75499855703605,125.09684766406195,20.341849107025908,157.44576345173192,188.13472351022187,30.688960058489954,45.92379970214224,14976.251945155635,231.02925636228088,45.92379970214224,14976.251945155635,6888.897812149752,6.4768394062458365e-06,3.0288345430484074e-08
FBgn0002543,FBtr0329985,104.75499855703605,125.09684766406195,20.341849107025908,157.44576345173192,188.13472351022187,30.688960058489954,45.92379970214224,14976.251945155635,231.02925636228088,45.92379970214224,14976.251945155635,6888.897812149752,6.4768394062458365e-06,3.0288345430484074e-08
FBgn0002590,FBtr0345132,120.87862402288866,137.11573436233746,16.237110339448805,53.893162903961766,76.93416997889739,23.04100707493562,13.37944149503192,7.668832348962707,458.870295623156,13.37944149503192,7.668832348962707,9.877174714281516,5.588853292400702e-05,1.5858254128614562e-06
FBgn0002631,FBtr0084979,98.3095185414145,113.96763431834925,15.65811577693475,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,116.70410133936066,150.70696263395905,5.561007742050217e-44,0.0,7.58862254078926e-05,0.997402094975767
FBgn0002633,FBtr0084960,94.66007413580513,116.59322935760467,21.933155221799538,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,138.98208068482583,150.70696263395905,5.561007742050217e-44,0.0,2.823140181311752e-06,0.997402094975767
FBgn0002732,FBtr0084956,99.96776213257999,113.31109903067457,13.343336898094577,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,111.70535348113246,150.70696263395905,5.561007742050217e-44,0.0,0.00025934245578780157,0.997402094975767
FBgn0002873,FBtr0308326,66.06014387769979,89.94162297354167,23.881479095841883,78.54773763439798,100.13795168607524,21.590214051677265,16.86269848393247,38.53157087843672,23.519426186373316,16.86269848393247,38.53157087843672,46.42008595690777,1.0245272070288618e-06,3.3756981201209395e-06
FBgn0002873,FBtr0308329,153.04713141904412,176.89460215476663,23.84747073572251,78.54773763439798,100.13795168607524,21.590214051677265,16.86269848393247,38.53157087843672,4525.143087507367,16.86269848393247,38.53157087843672,46.42008595690777,1.04278804187086e-06,3.3756981201209395e-06
FBgn0002931,FBtr0330637,109.41838704449121,136.19149090503691,26.773103860545703,80.2585368740964,110.1071424406976,29.848605566601208,36.55770080311396,78.29779682270843,416.2127378873463,36.55770080311396,78.29779682270843,90.22963949074803,2.2879975608264784e-07,4.671327313508583e-08
FBgn0002945,FBtr0075039,121.62847411947745,153.3311370194703,31.70266289999286,175.78736231779934,203.9486343418085,28.16127202400918,25.645607225530647,35934.07363261348,1073.5791544970496,25.645607225530647,35934.07363261348,24944.204006985074,1.796756685359372e-08,1.1161572454802998e-07
FBgn0002985,FBtr0077557,115.06078167408626,144.98258626915887,29.921804595072615,-11.28942366113484,-3.916598299621114,7.372825361513726,48.906566765341395,0.026439576239489095,729.3944255599878,48.906566765341395,0.026439576239489095,0.0375791371794661,4.4982566826299355e-08,0.00662168155681489
FBgn0003002,FBtr0078836,144.41973281782282,172.55161047272873,28.131877654905907,174.7550797310799,201.41221121394904,26.657131482869147,25.86276819352194,30215.736317295323,3414.3533639671723,25.86276819352194,30215.736317295323,20887.6520700542,1.1332382955318035e-07,2.429524019811119e-07
FBgn0003041,FBtr0076774,88.18034140355536,109.95999838838655,21.779656984831192,124.58407921780298,151.42025507796535,26.83617586016237,35.80920231876246,1149.6396424530158,89.34882891196013,35.80920231876246,1149.6396424530158,958.227615916085,3.0582565183736534e-06,2.2145279902704918e-07
FBgn0003041,FBtr0306647,65.47980198723013,85.11742731908731,19.63762533185718,124.58407921780298,151.42025507796535,26.83617586016237,35.80920231876246,1149.6396424530158,17.04884202116437,35.80920231876246,1149.6396424530158,958.227615916085,9.360758241878273e-06,2.2145279902704918e-07
FBgn0003145,FBtr0080299,72.07848496785775,93.23300164039955,21.154516672541803,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,29.292188181182954,150.70696263395905,5.561007742050217e-44,0.0,4.237014952321945e-06,0.997402094975767
FBgn0003254,FBtr0086512,70.78993858107026,101.13791516803437,30.34797658696411,72.72541142334043,100.33454999232882,27.609138568988385,13.3659364860018,37.61633821756836,49.62053582544592,13.3659364860018,37.61633821756836,47.03227578214262,3.610834358270896e-08,1.4847562590512046e-07
FBgn0003254,FBtr0330058,70.78993858107026,101.13791516803437,30.34797658696411,72.72541142334043,100.33454999232882,27.609138568988385,13.3659364860018,37.61633821756836,49.62053582544592,13.3659364860018,37.61633821756836,47.03227578214262,3.610834358270896e-08,1.4847562590512046e-07
FBgn0003261,FBtr0078654,73.36977844155793,96.85700466134955,23.487226219791623,58.75694063799022,94.85416256838515,36.09722193039493,22.273953701474586,25.84073893278523,37.299158551092646,22.273953701474586,25.84073893278523,32.63597214059048,1.2574587977099034e-06,1.877142652391398e-09
FBgn0003308,FBtr0082704,101.52167608938595,125.13701221072006,23.61533612133411,11.907568602960104,39.33687559212598,27.429306989165873,30.606741787966616,0.7269767841072214,236.14719984824825,30.606741787966616,0.7269767841072214,0.7985646126943284,1.1764614648818088e-06,1.629430810621631e-07
FBgn0003312,FBtr0082475,75.23293269618284,87.88348777183022,12.650555075647375,-50.93746994331193,-50.93747036619987,-4.2288793622446974e-07,59.047389929606865,6.553846354291967e-11,20.503023423071095,59.047389929606865,6.553846354291967e-11,5.4733328978707573e-11,0.0003754541865838866,1.0
FBgn0003317,FBtr0088833,50.44111105138012,74.63501728709042,24.1939062357103,-71.4140838480836,-71.08332012227635,0.3307637258072589,38.16247888170642,4.83148340170889e-05,8.47246502490274,38.16247888170642,4.83148340170889e-05,1.5141011344428736e-05,8.710745900639369e-07,0.5652097243455507
FBgn0003326,FBtr0087855,153.8085869385285,171.7523587241062,17.943771785577695,126.57607395102434,150.83611522312276,24.26004127209842,32.5952188853257,1223.4005850186395,3520.517659222972,32.5952188853257,1223.4005850186395,894.0760870181973,2.2752771634874647e-05,8.416714920112368e-07
FBgn0003326,FBtr0087856,137.04861891595192,162.1044589550021,25.055840039050167,126.57607395102434,150.83611522312276,24.26004127209842,32.5952188853257,1223.4005850186395,1850.318069944303,32.5952188853257,1223.4005850186395,894.0760870181973,5.569381847571162e-07,8.416714920112368e-07
FBgn0003459,FBtr0333041,86.77238197188977,93.14846329890017,6.376081327010397,19.46718365539064,36.6841682511687,17.216984595778058,21.724099746590635,0.5153724719921194,29.127501883744888,21.724099746590635,0.5153724719921194,0.6678011367459908,0.011566854400929546,3.334418922283371e-05
FBgn0003459,FBtr0333042,60.77146651414817,64.62163103044132,3.850164516293148,19.46718365539064,36.6841682511687,17.216984595778058,21.724099746590635,0.5153724719921194,4.342356225592851,21.724099746590635,0.5153724719921194,0.6678011367459908,0.04974111151456922,3.334418922283371e-05
FBgn0003463,FBtr0074063,130.07280691237975,159.90541742420896,29.832610511829216,135.61960958526083,157.18627428652184,21.566664701261004,13.836285925362883,1503.0046774753982,1465.2291149745213,13.836285925362883,1503.0046774753982,1272.7960779354041,4.710025222431611e-08,3.4174026437517227e-06
FBgn0003463,FBtr0340346,83.29601677210573,94.0302223751651,10.734205603059365,135.61960958526083,157.18627428652184,21.566664701261004,13.836285925362883,1503.0046774753982,30.891315169852803,13.836285925362883,1503.0046774753982,1272.7960779354041,0.0010517314274644503,3.4174026437517227e-06
FBgn0003507,FBtr0083215,103.48294570064382,129.40884444021856,25.925898739574734,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,295.89956633393734,150.70696263395905,5.561007742050217e-44,0.0,3.547772418025678e-07,0.997402094975767
FBgn0003507,FBtr0083216,71.47582376915662,94.58785543365717,23.11203166450055,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,32.061245367579446,150.70696263395905,5.561007742050217e-44,0.0,1.5283137319382073e-06,0.997402094975767
FBgn0003520,FBtr0086784,83.65908380248479,88.70909711678107,5.0500133142962795,32.332259230875195,71.67297374624732,39.34071451537213,21.472769412560663,4.975626320939597,21.663561518615243,21.472769412560663,4.975626320939597,6.9529283728094775,0.024625749102112696,3.5594148934549203e-10
FBgn0003557,FBtr0334778,48.81545091719105,57.68597274487021,8.870521827679163,24.59099048293701,43.40727617869453,18.81628569575752,53.80424739994014,0.9575784650145193,2.731949321025787,53.80424739994014,0.9575784650145193,1.0498060583561606,0.0028981228683272746,1.4393285992803186e-05
FBgn0003716,FBtr0079089,82.43760485454756,104.05883557148917,21.62123071694161,122.92236987494465,148.09796584653006,25.17559597158541,19.57634845957267,1038.0054562461376,60.28892581032316,19.57634845957267,1038.0054562461376,837.263532340668,3.32154761007061e-06,5.23403379667598e-07
FBgn0003731,FBtr0071653,78.24931500249228,106.88425789975813,28.634942897265844,134.10382322367212,153.53571135853383,19.43188813486171,17.483114452065113,1260.1332746929004,72.78635115532778,17.483114452065113,1260.1332746929004,1106.6611343712843,8.739087515629864e-08,1.0425178006714892e-05
FBgn0003731,FBtr0071654,123.46440809484258,150.85139932326896,27.386991228426382,134.10382322367212,153.53571135853383,19.43188813486171,17.483114452065113,1260.1332746929004,890.548387462017,17.483114452065113,1260.1332746929004,1106.6611343712843,1.6654784749262596e-07,1.0425178006714892e-05
FBgn0003866,FBtr0085906,111.68749451575312,125.68492274405557,13.997428228302454,90.82897028600566,114.68257355324948,23.853603267243827,36.93410438983382,280.2275175684279,242.3086863750194,36.93410438983382,280.2275175684279,122.39730814865831,0.00018306084968302094,1.0394712161365988e-06
FBgn0003892,FBtr0089427,123.49772208146874,146.77956889929558,23.281846817826846,146.62585396014586,173.62586293755703,27.00000897741117,31.311083399855075,4516.622217847324,600.9384763311185,31.311083399855075,4516.622217847324,4315.415013802995,1.3991435614803185e-06,2.034545165175973e-07
FBgn0003896,FBtr0342921,86.13710218497795,108.29069675443469,22.153594569456743,107.29049673968927,139.661847739627,32.37135099993773,35.22492621200131,613.1130404178863,79.94290023025623,35.22492621200131,613.1130404178863,478.8150298906493,2.516842853114328e-06,1.2735022184138062e-08
FBgn0003900,FBtr0100130,143.38007767786792,160.2239875276376,16.843909849769688,-8.271113173681563,-1.5948308042189723,6.676282369462591,45.14133464908609,0.041959049609443085,1553.2810205251346,45.14133464908609,0.041959049609443085,0.045260975573864895,4.058334895134778e-05,0.009770419216443102
FBgn0004102,FBtr0331305,55.33883722838108,70.25979014704605,14.920952918664966,107.6588725201236,130.84945421407505,23.190581693951458,16.841253305878332,257.20915067109,6.32709407908919,16.841253305878332,257.20915067109,275.9991716820964,0.00011211087591772118,1.4671411552132022e-06
FBgn0004362,FBtr0345487,75.00571297827085,94.67129476137198,19.665581783101132,105.38330221693894,134.08210887678587,28.698806659846923,40.408815043002534,377.980762273124,32.240387851524346,40.408815043002534,377.980762273124,383.09195504127166,9.22479999976342e-06,8.455582051571577e-08
FBgn0004364,FBtr0086309,126.36780006429824,152.35743669620723,25.989636631908994,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,1024.712084949259,150.70696263395905,5.561007742050217e-44,0.0,3.4325501723619185e-07,0.997402094975767
FBgn0004368,FBtr0301796,58.35179519660946,88.50831498834577,30.156519791736315,98.19298646290522,122.17638051743889,23.98339405453366,22.04087425092604,146.79132215947192,21.375518727821312,22.04087425092604,146.79132215947192,198.97435791820462,3.985451042553506e-08,9.717017663589205e-07
FBgn0004394,FBtr0080393,99.9753845568305,125.19755925523003,25.222174698399527,84.71665958606727,103.26963611023562,18.552976524168358,15.474949485306249,44.259733554480256,227.73786405352558,15.474949485306249,44.259733554480256,57.197679303305804,5.109137595623097e-07,1.6524698739213892e-05
FBgn0004456,FBtr0340190,105.50868490901215,119.97755890652809,14.468873997515942,128.2437448056433,159.69894460523858,31.455199799595277,36.349703425173836,2262.77243666549,173.71457535902428,36.349703425173836,2262.77243666549,1551.4076351672488,0.00014249478587055823,2.040953143216342e-08
FBgn0004512,FBtr0087801,155.21301358814515,182.27318584472587,27.060172256580728,45.77317740109309,64.70519984674993,18.93202244565684,27.673407499633104,3.480104846304926,5949.334770332795,27.673407499633104,3.480104846304926,4.36666941907032,1.9721966855582294e-07,1.3545971478783333e-05
FBgn0004567,FBtr0077500,76.22946300904289,88.20821924074306,11.978756231700174,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,20.951723303795706,150.70696263395905,5.561007742050217e-44,0.0,0.0005381048801986982,0.997402094975767
FBgn0004587,FBtr0082802,55.036024713906954,75.70256789888975,20.6665431849828,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,9.09799468610654,150.70696263395905,5.561007742050217e-44,0.0,5.466283890318275e-06,0.997402094975767
FBgn0004587,FBtr0082806,67.09946458869175,98.04390795465437,30.944443365962627,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,40.37061071919304,150.70696263395905,5.561007742050217e-44,0.0,2.6552119755486917e-08,0.997402094975767
FBgn0004587,FBtr0300588,81.14585920968828,106.01411852113998,24.868259311451695,-179.66450174049683,-179.66449113898136,1.0601515469943479e-05,150.70696263395905,5.561007742050217e-44,68.6856003625128,150.70696263395905,5.561007742050217e-44,0.0,6.138484529143954e-07,0.997402094975767
FBgn0004595,FBtr0304605,85.10419031537242,106.47618473814578,21.371994422773355,70.39075094906832,99.34460395402135,28.953853004953032,13.94196498035006,33.326940124474156,70.8318793043265,13.94196498035006,33.326940124474156,44.028178457888025,3.782562734137758e-06,7.412322877780211e-08
FBgn0004635,FBtr0072694,98.24606553394308,126.34333354004737,28.097268006104287,63.543499210256364,87.83387952375116,24.2903803134948,33.667892348783234,17.9420251889613,254.5315795155327,33.667892348783234,17.9420251889613,20.435286987336028,1.1536860404017832e-07,8.285180353979076e-07
FBgn0004646,FBtr0071037,81.79061795341144,101.50750619942093,19.71688824600949,89.97743503456763,126.41554024735498,36.43810521278735,31.22630104315399,227.14023323738513,50.85798207241755,31.22630104315399,227.14023323738513,236.48892166326647,8.980422330161215e-06,1.575919305114249e-09
FBgn0004795,FBtr0340030,166.8508563615181,192.42663997184326,25.575783610325146,127.6799669578833,153.40649288833316,25.726525930449867,16.235082540772176,1149.6947870404229,10330.174597037134,16.235082540772176,1149.6947870404229,1051.6393147896476,4.2534414825100496e-07,3.9338276322605897e-07
FBgn0004828,FBtr0071346,89.50637056534384,107.63632277303768,18.129952207693833,56.7462336252753,84.42620227799497,27.679968652719673,44.20342766670824,13.46039251107527,76.53049716211194,44.20342766670824,13.46039251107527,16.280916281753395,2.0633022823987204e-05,1.4313725293274067e-07
